Frequency (Hz),Magnitude
17.0,5.328709
17.0,7.571364
17.0,3.220061
17.0,3.460131
17.0,1.246554
17.0,0.912386
17.0,3.044254
18.0,1.059055
18.0,3.404552
18.0,4.654314
18.0,3.512895
18.0,2.291351
18.0,3.01789
18.0,1.705201
18.0,2.321889
19.0,3.183577
19.0,0.164745
19.0,5.16281
19.0,3.962399
19.0,1.475931
19.0,1.776472
19.0,0.905712
19.0,3.363595
20.0,5.343935
20.0,1.807107
20.0,1.629446
20.0,4.028761
20.0,1.908654
20.0,0.634084
20.0,1.279917
20.0,1.834518
20.0,4.008966
21.0,2.470324
21.0,2.452524
21.0,2.950508
21.0,1.585703
21.0,0.758805
21.0,1.969234
21.0,1.646933
21.0,4.52484
22.0,4.707683
22.0,1.829479
22.0,0.514255
22.0,0.377678
22.0,1.260656
22.0,1.703246
22.0,1.068919
22.0,1.665411
23.0,1.179297
23.0,0.4773
23.0,2.000715
23.0,2.377672
23.0,2.445758
23.0,3.284212
23.0,3.885197
23.0,0.832863
24.0,2.256858
24.0,0.64022
24.0,0.70115
24.0,1.582681
24.0,0.833875
24.0,0.304386
24.0,1.357111
24.0,2.20269
25.0,2.198619
25.0,2.506033
25.0,1.702726
25.0,0.23311
25.0,1.405807
25.0,1.326926
25.0,2.299667
25.0,0.244158
26.0,2.63532
26.0,1.720001
26.0,0.901175
26.0,0.757529
26.0,1.903287
26.0,1.413994
26.0,0.873469
26.0,0.57339
26.0,0.797218
27.0,1.085543
27.0,1.693869
27.0,1.341071
27.0,0.894863
27.0,0.510914
27.0,2.272421
27.0,1.752203
27.0,0.684008
28.0,0.640518
28.0,1.318643
28.0,0.809495
28.0,0.739587
28.0,0.525758
28.0,0.407916
28.0,0.950322
28.0,1.299513
29.0,0.657334
29.0,0.378202
29.0,0.390477
29.0,0.92096
29.0,0.854032
29.0,0.639674
29.0,1.961361
29.0,1.534103
30.0,0.942469
30.0,0.640712
30.0,0.612373
30.0,0.590443
30.0,1.191847
30.0,0.704528
30.0,0.552398
30.0,0.295253
31.0,0.110475
31.0,0.253567
31.0,0.743343
31.0,0.830381
31.0,1.34477
31.0,0.969366
31.0,0.748647
31.0,0.410587
31.0,0.514221
32.0,0.287049
32.0,0.452672
32.0,0.349069
32.0,0.238241
32.0,0.308805
32.0,0.47197
32.0,0.453769
32.0,0.845543
33.0,0.721205
33.0,0.420601
33.0,0.294503
33.0,0.292759
33.0,0.613946
33.0,0.331243
33.0,0.208615
33.0,0.426129
34.0,0.46977
34.0,0.700785
34.0,0.725985
34.0,0.30897
34.0,0.467225
34.0,0.309823
34.0,0.229069
34.0,0.348945
35.0,0.61827
35.0,0.442511
35.0,0.153829
35.0,0.234721
35.0,0.43617
35.0,0.573261
35.0,0.37704
35.0,0.193003
36.0,0.36272
36.0,0.221073
36.0,0.370288
36.0,0.317135
36.0,0.195737
36.0,0.239748
36.0,0.313529
36.0,0.370906
36.0,0.456606
37.0,0.275838
37.0,0.632845
37.0,0.542707
37.0,0.218637
37.0,0.404612
37.0,0.731948
37.0,0.467634
37.0,0.054215
38.0,0.157012
38.0,0.225044
38.0,0.181379
38.0,0.149421
38.0,0.102298
38.0,0.108601
38.0,0.130887
38.0,0.164452
39.0,0.137668
39.0,0.496544
39.0,0.782855
39.0,0.608085
39.0,0.092707
39.0,0.506848
39.0,0.467666
39.0,0.499766
40.0,0.244355
40.0,0.106757
40.0,0.091122
40.0,0.404131
40.0,0.428844
40.0,0.077441
40.0,0.247632
40.0,0.294774
41.0,0.443882
41.0,0.463336
41.0,0.190772
41.0,0.228208
41.0,0.098938
41.0,0.180738
41.0,0.132106
41.0,0.111752
41.0,0.287276
42.0,0.208191
42.0,0.228177
42.0,0.056884
42.0,0.184971
42.0,0.094143
42.0,0.068426
42.0,0.348435
42.0,0.063196
43.0,0.199913
43.0,0.219875
43.0,0.324676
43.0,0.361681
43.0,0.148121
43.0,0.060409
43.0,0.322975
43.0,0.311598
44.0,0.085576
44.0,0.324878
44.0,0.112732
44.0,0.149612
44.0,0.127783
44.0,0.074905
44.0,0.193633
44.0,0.254267
45.0,0.400245
45.0,0.247166
45.0,0.207308
45.0,0.256166
45.0,0.446595
45.0,0.327114
45.0,0.071206
45.0,0.089135
46.0,0.282712
46.0,0.192159
46.0,0.215825
46.0,0.345695
46.0,0.333193
46.0,0.146006
46.0,0.093062
46.0,0.127378
46.0,0.167229
47.0,0.131632
47.0,0.172724
47.0,0.305574
47.0,0.133964
47.0,0.162182
47.0,0.169071
47.0,0.109349
47.0,0.255489
48.0,0.26373
48.0,0.139532
48.0,0.266505
48.0,0.347834
48.0,0.13024
48.0,0.129141
48.0,0.109744
48.0,0.266671
49.0,0.33632
49.0,0.116356
49.0,0.243142
49.0,0.05767
49.0,0.009531
49.0,0.018142
49.0,0.077196
49.0,0.222564
50.0,0.060519
50.0,0.093243
50.0,0.139634
50.0,0.183821
50.0,0.21163
50.0,0.183971
50.0,0.170575
50.0,0.193509
51.0,0.106378
51.0,0.180535
51.0,0.369272
51.0,0.319216
51.0,0.138914
51.0,0.249849
51.0,0.309799
51.0,0.455738
52.0,0.305128
52.0,0.048843
52.0,0.259809
52.0,0.307799
52.0,0.19807
52.0,0.179769
52.0,0.155936
52.0,0.181269
52.0,0.340948
53.0,0.284653
53.0,0.302614
53.0,0.411717
53.0,0.437857
53.0,0.257017
53.0,0.176011
53.0,0.133001
53.0,0.295531
54.0,0.243917
54.0,0.306227
54.0,0.288723
54.0,0.238605
54.0,0.054853
54.0,0.101756
54.0,0.234672
54.0,0.346484
55.0,0.179633
55.0,0.166388
55.0,0.206931
55.0,0.086017
55.0,0.018439
55.0,0.034883
55.0,0.114972
55.0,0.393746
56.0,0.36845
56.0,0.082631
56.0,0.160011
56.0,0.404916
56.0,0.317857
56.0,0.194721
56.0,0.289805
56.0,0.192657
57.0,0.300629
57.0,0.261372
57.0,0.239567
57.0,0.30664
57.0,0.097603
57.0,0.230104
57.0,0.155122
57.0,0.166437
57.0,0.052501
58.0,0.176964
58.0,0.12246
58.0,0.061228
58.0,0.066238
58.0,0.079228
58.0,0.15125
58.0,0.310549
58.0,0.244975
59.0,0.120457
59.0,0.172363
59.0,0.155652
59.0,0.274564
59.0,0.207306
59.0,0.219419
59.0,0.162211
59.0,0.304107
60.0,0.260022
60.0,0.180141
60.0,0.134386
60.0,0.145424
60.0,0.16166
60.0,0.22877
60.0,0.208405
60.0,0.097982
61.0,0.067263
61.0,0.080391
61.0,0.081978
61.0,0.033243
61.0,0.105655
61.0,0.176704
61.0,0.047251
61.0,0.137731
62.0,0.19145
62.0,0.148686
62.0,0.075641
62.0,0.080753
0.0,275.386139
0.0,117.265663
0.0,1.945276
0.0,1.865324
0.0,3.172536
0.0,1.958857
0.0,0.470012
0.0,1.219392
0.0,4.239418
1.0,6.154959
1.0,5.712695
1.0,10.499205
1.0,7.36249
1.0,5.621013
1.0,8.373316
1.0,6.786494
1.0,7.190587
2.0,2.207367
2.0,9.63673
2.0,6.491076
2.0,7.374072
2.0,9.703763
2.0,4.942535
2.0,3.517187
2.0,5.572568
3.0,4.662756
3.0,6.150473
3.0,14.53212
3.0,10.131571
3.0,3.855226
3.0,8.507265
3.0,4.991502
3.0,3.443316
4.0,1.55229
4.0,1.376439
4.0,3.335713
4.0,4.61037
4.0,3.416646
4.0,8.640718
4.0,6.850021
4.0,1.430694
5.0,3.970937
5.0,2.979312
5.0,3.351491
5.0,3.685755
5.0,3.502863
5.0,3.531413
5.0,3.45337
5.0,7.621424
5.0,8.497619
6.0,4.137506
6.0,0.268736
6.0,2.164382
6.0,3.139726
6.0,2.117659
6.0,3.434385
6.0,7.258071
6.0,12.564268
7.0,8.333456
7.0,6.048236
7.0,2.867412
7.0,3.949148
7.0,5.587708
7.0,7.290373
7.0,2.914552
7.0,2.896175
8.0,4.474345
8.0,2.546648
8.0,8.45039
8.0,6.943584
8.0,4.138402
8.0,5.392423
8.0,3.071401
8.0,1.104328
9.0,3.788301
9.0,4.539893
9.0,6.642196
9.0,4.027552
9.0,2.230729
9.0,5.126155
9.0,3.113432
9.0,1.279773
10.0,5.368427
10.0,4.653597
10.0,6.975807
10.0,4.894811
10.0,3.401113
10.0,5.094039
10.0,4.603409
10.0,1.398425
10.0,4.457585
11.0,3.306398
11.0,4.254134
11.0,1.887513
11.0,2.663204
11.0,8.388537
11.0,8.625299
11.0,5.346767
11.0,0.713412
12.0,2.073674
12.0,1.979781
12.0,2.510167
12.0,4.665101
12.0,2.567905
12.0,0.360698
12.0,3.370039
12.0,8.887624
13.0,6.866209
13.0,1.538078
13.0,2.402467
13.0,3.89773
13.0,2.316693
13.0,1.948318
13.0,1.473251
13.0,3.67002
14.0,3.522054
14.0,2.401767
14.0,4.655012
14.0,5.811656
14.0,2.913736
14.0,5.06683
14.0,2.760731
14.0,3.104211
15.0,4.093255
15.0,2.692367
15.0,2.747263
15.0,3.622583
15.0,3.93649
15.0,1.287327
15.0,2.959882
15.0,1.41261
15.0,3.911955
16.0,4.275032
16.0,6.447376
16.0,6.511472
16.0,2.482206
16.0,3.115212
16.0,1.241704
16.0,1.018414
16.0,2.342834
17.0,2.746883
17.0,1.877319
17.0,1.974328
17.0,1.703961
17.0,4.700204
17.0,6.654459
17.0,2.765135
17.0,3.530933
18.0,2.409899
18.0,0.486615
18.0,0.573966
18.0,0.83089
18.0,2.315406
18.0,3.464707
18.0,4.264787
18.0,2.329555
19.0,2.547739
19.0,1.664131
19.0,3.429432
19.0,3.880041
19.0,2.274392
19.0,2.319342
19.0,0.480026
19.0,4.629449
20.0,3.469976
20.0,1.870426
20.0,1.725157
20.0,0.596441
20.0,1.67014
20.0,1.631729
20.0,1.888473
20.0,2.157809
20.0,3.343184
21.0,2.239078
21.0,3.390549
21.0,4.322139
21.0,1.51361
21.0,1.67228
21.0,2.027073
21.0,1.103138
21.0,1.83096
22.0,2.530929
22.0,2.300457
22.0,1.98426
22.0,2.888108
22.0,0.701518
22.0,2.477614
22.0,0.827096
22.0,1.801864
23.0,2.659367
23.0,2.897448
23.0,3.22109
23.0,1.847488
23.0,1.692206
23.0,1.205646
23.0,0.697589
23.0,0.755284
24.0,1.611188
24.0,0.666608
24.0,0.457421
24.0,0.622708
24.0,2.396859
24.0,4.417563
24.0,2.187854
24.0,0.556205
25.0,0.432571
25.0,0.423531
25.0,0.908507
25.0,1.621724
25.0,0.89438
25.0,0.241333
25.0,0.989806
25.0,1.510494
26.0,2.675924
26.0,1.553607
26.0,1.228519
26.0,2.074114
26.0,1.39042
26.0,0.809623
26.0,0.620471
26.0,1.767405
26.0,0.81987
27.0,0.96248
27.0,1.208655
27.0,0.787221
27.0,0.399141
27.0,1.083459
27.0,1.411893
27.0,1.276195
27.0,2.313938
28.0,1.793792
28.0,0.189842
28.0,0.67487
28.0,0.754651
28.0,0.304705
28.0,0.607188
28.0,0.272709
28.0,0.887356
29.0,0.82303
29.0,0.681348
29.0,1.737507
29.0,1.608985
29.0,0.480404
29.0,0.856218
29.0,1.114403
29.0,0.6564
30.0,0.681089
30.0,1.002477
30.0,0.591423
30.0,0.244354
30.0,1.002091
30.0,1.40849
30.0,0.9553
30.0,0.657923
31.0,0.747123
31.0,0.485696
31.0,0.176443
31.0,0.586875
31.0,0.67441
31.0,0.903367
31.0,0.619373
31.0,0.448575
31.0,0.442407
32.0,0.334421
32.0,0.556905
32.0,1.110041
32.0,0.478978
32.0,0.597939
32.0,1.047639
32.0,0.481677
32.0,0.811466
33.0,0.85247
33.0,0.774391
33.0,0.670274
33.0,0.436997
33.0,0.126169
33.0,0.75335
33.0,0.547566
33.0,0.603851
34.0,0.267892
34.0,0.201327
34.0,0.274266
34.0,0.278732
34.0,0.366895
34.0,0.275196
34.0,0.661236
34.0,0.733128
35.0,0.328093
35.0,0.349035
35.0,0.487254
35.0,0.386178
35.0,0.141876
35.0,0.565894
35.0,0.327806
35.0,0.28764
36.0,0.20834
36.0,0.260929
36.0,0.335997
36.0,0.489962
36.0,0.383577
36.0,0.142332
36.0,0.473517
36.0,0.113434
36.0,0.391983
37.0,0.286936
37.0,0.156501
37.0,0.319983
37.0,0.321518
37.0,0.348023
37.0,0.494496
37.0,0.145844
37.0,0.213748
38.0,0.514076
38.0,0.384956
38.0,0.262395
38.0,0.330595
38.0,0.446062
38.0,0.490828
38.0,0.421913
38.0,0.4098
39.0,0.484523
39.0,0.389157
39.0,0.241112
39.0,0.323305
39.0,0.246383
39.0,0.210637
39.0,0.352443
39.0,0.380596
40.0,0.349615
40.0,0.192988
40.0,0.294261
40.0,0.537386
40.0,0.297112
40.0,0.447514
40.0,0.501799
40.0,0.529483
41.0,0.395157
41.0,0.127172
41.0,0.231597
41.0,0.200326
41.0,0.357097
41.0,0.297362
41.0,0.165995
41.0,0.059156
41.0,0.105307
42.0,0.123521
42.0,0.224616
42.0,0.276964
42.0,0.30925
42.0,0.430149
42.0,0.515738
42.0,0.25968
42.0,0.146465
43.0,0.580047
43.0,0.607108
43.0,0.466522
43.0,0.263508
43.0,0.096716
43.0,0.334298
43.0,0.288752
43.0,0.12744
44.0,0.329667
44.0,0.252323
44.0,0.317599
44.0,0.316934
44.0,0.387194
44.0,0.109883
44.0,0.065809
44.0,0.23561
45.0,0.249095
45.0,0.130764
45.0,0.163952
45.0,0.064223
45.0,0.06432
45.0,0.240321
45.0,0.222789
45.0,0.155981
46.0,0.311796
46.0,0.112382
46.0,0.176888
46.0,0.47071
46.0,0.434633
46.0,0.193926
46.0,0.153837
46.0,0.076742
46.0,0.120044
47.0,0.219211
47.0,0.168893
47.0,0.095904
47.0,0.163377
47.0,0.095752
47.0,0.100105
47.0,0.068828
47.0,0.148616
48.0,0.038255
48.0,0.151099
48.0,0.159333
48.0,0.051992
48.0,0.166487
48.0,0.397404
48.0,0.452232
48.0,0.218176
49.0,0.343894
49.0,0.403406
49.0,0.414106
49.0,0.131516
49.0,0.108374
49.0,0.094479
49.0,0.156615
49.0,0.093232
50.0,0.01134
50.0,0.054411
50.0,0.205651
50.0,0.214282
50.0,0.070172
50.0,0.086543
50.0,0.10319
50.0,0.112006
51.0,0.099473
51.0,0.165559
51.0,0.095103
51.0,0.083707
51.0,0.085334
51.0,0.037908
51.0,0.042251
51.0,0.215905
52.0,0.247479
52.0,0.025259
52.0,0.252916
52.0,0.100171
52.0,0.115663
52.0,0.241474
52.0,0.256104
52.0,0.139983
52.0,0.034045
53.0,0.165356
53.0,0.181298
53.0,0.216519
53.0,0.272417
53.0,0.167309
53.0,0.078648
53.0,0.278992
53.0,0.195397
54.0,0.268016
54.0,0.187219
54.0,0.292635
54.0,0.288249
54.0,0.141561
54.0,0.151107
54.0,0.187018
54.0,0.119003
55.0,0.159828
55.0,0.14744
55.0,0.178552
55.0,0.143748
55.0,0.139171
55.0,0.075579
55.0,0.120377
55.0,0.050732
56.0,0.160454
56.0,0.198394
56.0,0.085719
56.0,0.030457
56.0,0.026012
56.0,0.029746
56.0,0.094387
56.0,0.207412
57.0,0.161271
57.0,0.167134
57.0,0.287805
57.0,0.242747
57.0,0.159385
57.0,0.142939
57.0,0.175845
57.0,0.145624
57.0,0.132026
58.0,0.091509
58.0,0.041167
58.0,0.180291
58.0,0.195301
58.0,0.122895
58.0,0.092824
58.0,0.034266
58.0,0.165182
59.0,0.238324
59.0,0.151367
59.0,0.05981
59.0,0.027681
59.0,0.118513
59.0,0.187297
59.0,0.069331
59.0,0.151481
60.0,0.17474
60.0,0.195185
60.0,0.11574
60.0,0.03157
60.0,0.224207
60.0,0.27741
60.0,0.033466
60.0,0.247002
61.0,0.309084
61.0,0.357273
61.0,0.243739
61.0,0.152807
61.0,0.223344
61.0,0.328713
61.0,0.155238
61.0,0.154112
62.0,0.1104
62.0,0.225414
62.0,0.17246
62.0,0.148252
0.0,273.923035
0.0,117.180397
0.0,0.631872
0.0,1.747558
0.0,3.943757
0.0,2.323252
0.0,0.999416
0.0,1.564219
0.0,2.475117
1.0,0.985419
1.0,5.213474
1.0,9.178921
1.0,9.729921
1.0,4.672866
1.0,4.727803
1.0,6.497849
1.0,8.1329
2.0,1.705458
2.0,11.109539
2.0,14.836577
2.0,8.847059
2.0,4.670944
2.0,5.880542
2.0,1.651667
2.0,5.047417
3.0,9.383587
3.0,4.233664
3.0,4.978753
3.0,3.396016
3.0,4.756519
3.0,6.918161
3.0,8.942001
3.0,4.776248
4.0,3.739448
4.0,6.417964
4.0,8.330688
4.0,3.219298
4.0,5.63165
4.0,2.773596
4.0,2.62986
4.0,6.452334
5.0,5.013922
5.0,4.138557
5.0,3.678474
5.0,1.430025
5.0,3.489091
5.0,4.842391
5.0,3.319782
5.0,2.661367
5.0,4.398962
6.0,9.864394
6.0,11.496391
6.0,5.484366
6.0,3.575033
6.0,1.262594
6.0,3.539704
6.0,6.06747
6.0,2.768393
7.0,4.098278
7.0,10.681286
7.0,6.981862
7.0,8.086576
7.0,6.92966
7.0,2.820509
7.0,1.213436
7.0,0.783691
8.0,1.774895
8.0,2.018943
8.0,4.615975
8.0,7.096358
8.0,7.475897
8.0,6.847281
8.0,2.702037
8.0,5.246258
9.0,0.787315
9.0,6.174738
9.0,2.02146
9.0,3.170911
9.0,2.700766
9.0,3.734963
9.0,5.195737
9.0,5.366354
10.0,4.806017
10.0,3.831119
10.0,1.381628
10.0,2.653656
10.0,6.359224
10.0,5.684991
10.0,4.51991
10.0,3.263971
10.0,6.347673
11.0,6.967865
11.0,4.264975
11.0,1.374325
11.0,4.723682
11.0,1.516708
11.0,2.945694
11.0,0.643692
11.0,5.126737
12.0,3.41096
12.0,2.308114
12.0,6.100897
12.0,7.563416
12.0,2.992934
12.0,1.506942
12.0,4.916247
12.0,4.723726
13.0,1.602955
13.0,0.554668
13.0,5.273983
13.0,6.508012
13.0,2.300516
13.0,2.950627
13.0,3.602954
13.0,3.643987
14.0,0.791616
14.0,1.414976
14.0,4.152999
14.0,1.067594
14.0,2.153098
14.0,6.741779
14.0,8.696742
14.0,3.695485
15.0,0.797406
15.0,1.313753
15.0,2.361364
15.0,3.361043
15.0,2.657649
15.0,4.327537
15.0,1.849495
15.0,1.45112
15.0,1.472144
16.0,5.196163
16.0,4.740927
16.0,2.547604
16.0,2.153697
16.0,4.017251
16.0,4.053425
16.0,3.152521
16.0,5.218596
17.0,5.137986
17.0,2.888352
17.0,2.323905
17.0,0.915435
17.0,0.687477
17.0,2.204397
17.0,3.263994
17.0,1.239305
18.0,2.402961
18.0,1.958511
18.0,2.659673
18.0,4.13517
18.0,5.481521
18.0,2.736862
18.0,1.053654
18.0,3.001693
19.0,2.370828
19.0,3.279591
19.0,3.101494
19.0,0.947433
19.0,2.214958
19.0,4.482136
19.0,1.317461
19.0,2.326099
20.0,2.436074
20.0,1.878277
20.0,0.80601
20.0,2.400108
20.0,0.777466
20.0,1.681278
20.0,3.042302
20.0,4.370561
20.0,3.311629
21.0,2.661694
21.0,1.225652
21.0,1.707707
21.0,1.954367
21.0,3.477388
21.0,0.581755
21.0,1.381653
21.0,2.480347
22.0,0.869699
22.0,2.666559
22.0,3.421606
22.0,0.930364
22.0,1.017872
22.0,0.933274
22.0,0.782184
22.0,1.351083
23.0,3.749517
23.0,2.370219
23.0,2.556596
23.0,3.088936
23.0,0.728647
23.0,1.509907
23.0,1.595004
23.0,2.915707
24.0,1.026224
24.0,0.739119
24.0,0.215596
24.0,1.290941
24.0,2.557783
24.0,1.639548
24.0,1.479517
24.0,0.639159
25.0,0.187768
25.0,0.724977
25.0,2.415362
25.0,3.07089
25.0,1.442042
25.0,1.115873
25.0,2.22912
25.0,2.019097
26.0,0.642266
26.0,1.323909
26.0,1.006271
26.0,0.449446
26.0,0.429567
26.0,0.652107
26.0,1.244171
26.0,1.38981
26.0,0.51879
27.0,1.603331
27.0,2.105997
27.0,1.077798
27.0,0.817782
27.0,2.088455
27.0,1.434518
27.0,0.313863
27.0,0.83453
28.0,1.530173
28.0,1.323006
28.0,0.154287
28.0,0.632348
28.0,1.191954
28.0,0.708869
28.0,0.766594
28.0,0.657084
29.0,1.093702
29.0,0.796745
29.0,0.6292
29.0,1.297984
29.0,1.836079
29.0,0.919369
29.0,0.670654
29.0,0.974235
30.0,0.59032
30.0,0.585905
30.0,1.026825
30.0,0.682952
30.0,0.33187
30.0,0.06213
30.0,0.416458
30.0,0.894228
31.0,0.463636
31.0,0.243357
31.0,0.501662
31.0,0.714779
31.0,0.808407
31.0,0.779807
31.0,0.843983
31.0,0.671953
31.0,0.643258
32.0,0.298954
32.0,0.333456
32.0,0.279465
32.0,0.412208
32.0,0.557534
32.0,0.211305
32.0,0.517679
32.0,0.270723
33.0,0.539887
33.0,0.579764
33.0,0.741139
33.0,0.715832
33.0,0.509509
33.0,0.643365
33.0,0.573703
33.0,0.421717
34.0,0.251345
34.0,0.446572
34.0,0.533555
34.0,0.401563
34.0,0.136796
34.0,0.581843
34.0,0.605983
34.0,0.041897
35.0,0.440965
35.0,0.219427
35.0,0.113695
35.0,0.155403
35.0,0.605283
35.0,0.705102
35.0,0.531093
35.0,0.538154
36.0,0.288803
36.0,0.081678
36.0,0.183267
36.0,0.456563
36.0,0.571466
36.0,0.122746
36.0,0.058785
36.0,0.236122
36.0,0.498373
37.0,0.56489
37.0,0.33697
37.0,0.124496
37.0,0.07251
37.0,0.201648
37.0,0.192778
37.0,0.215971
37.0,0.278407
38.0,0.393304
38.0,0.42301
38.0,0.308426
38.0,0.118416
38.0,0.243667
38.0,0.372406
38.0,0.518071
38.0,0.247748
39.0,0.387618
39.0,0.221462
39.0,0.341649
39.0,0.331947
39.0,0.217157
39.0,0.061946
39.0,0.054729
39.0,0.077176
40.0,0.293227
40.0,0.48321
40.0,0.222664
40.0,0.164448
40.0,0.211003
40.0,0.280685
40.0,0.246418
40.0,0.208028
41.0,0.126373
41.0,0.322549
41.0,0.222567
41.0,0.25491
41.0,0.379002
41.0,0.246967
41.0,0.195329
41.0,0.404213
41.0,0.31815
42.0,0.04988
42.0,0.292182
42.0,0.298733
42.0,0.305789
42.0,0.345464
42.0,0.216903
42.0,0.065183
42.0,0.113567
43.0,0.190748
43.0,0.301747
43.0,0.201765
43.0,0.092938
43.0,0.215586
43.0,0.439653
43.0,0.218749
43.0,0.266771
44.0,0.072992
44.0,0.278459
44.0,0.297628
44.0,0.054382
44.0,0.065124
44.0,0.238856
44.0,0.12054
44.0,0.255729
45.0,0.190402
45.0,0.195644
45.0,0.143981
45.0,0.166647
45.0,0.131936
45.0,0.210549
45.0,0.036563
45.0,0.076449
46.0,0.127144
46.0,0.183235
46.0,0.311412
46.0,0.277637
46.0,0.364775
46.0,0.154331
46.0,0.093277
46.0,0.045992
46.0,0.159154
47.0,0.154819
47.0,0.266379
47.0,0.391912
47.0,0.244472
47.0,0.293079
47.0,0.318707
47.0,0.303088
47.0,0.106898
48.0,0.063862
48.0,0.219247
48.0,0.263003
48.0,0.367956
48.0,0.360161
48.0,0.084138
48.0,0.140385
48.0,0.345033
49.0,0.42364
49.0,0.148736
49.0,0.237342
49.0,0.296412
49.0,0.22811
49.0,0.118849
49.0,0.140357
49.0,0.189679
50.0,0.265379
50.0,0.234486
50.0,0.06839
50.0,0.065455
50.0,0.271955
50.0,0.274971
50.0,0.124677
50.0,0.081286
51.0,0.093465
51.0,0.37297
51.0,0.276496
51.0,0.088252
51.0,0.164175
51.0,0.078121
51.0,0.037213
51.0,0.161293
52.0,0.365254
52.0,0.118361
52.0,0.15899
52.0,0.123297
52.0,0.210977
52.0,0.175794
52.0,0.150216
52.0,0.214203
52.0,0.14609
53.0,0.041642
53.0,0.190451
53.0,0.31359
53.0,0.143428
53.0,0.243689
53.0,0.072956
53.0,0.059724
53.0,0.123524
54.0,0.079233
54.0,0.057051
54.0,0.203299
54.0,0.167882
54.0,0.064619
54.0,0.153038
54.0,0.221025
54.0,0.119222
55.0,0.0875
55.0,0.093658
55.0,0.152337
55.0,0.22845
55.0,0.226458
55.0,0.286121
55.0,0.184544
55.0,0.197444
56.0,0.234434
56.0,0.126897
56.0,0.093465
56.0,0.237473
56.0,0.30466
56.0,0.232472
56.0,0.060989
56.0,0.121256
57.0,0.084704
57.0,0.184893
57.0,0.123695
57.0,0.055237
57.0,0.190694
57.0,0.186872
57.0,0.0987
57.0,0.085396
57.0,0.274509
58.0,0.270964
58.0,0.108152
58.0,0.081158
58.0,0.174737
58.0,0.283273
58.0,0.211766
58.0,0.08525
58.0,0.222357
59.0,0.254182
59.0,0.15123
59.0,0.071415
59.0,0.075114
59.0,0.11722
59.0,0.146039
59.0,0.053968
59.0,0.196721
60.0,0.357003
60.0,0.171381
60.0,0.107218
60.0,0.075167
60.0,0.082691
60.0,0.14983
60.0,0.12025
60.0,0.103355
61.0,0.150739
61.0,0.299098
61.0,0.224941
61.0,0.109279
61.0,0.087269
61.0,0.116568
61.0,0.178326
61.0,0.078557
62.0,0.096005
62.0,0.078632
62.0,0.178644
62.0,0.157788
0.0,275.638702
0.0,116.764969
0.0,2.111501
0.0,1.580422
0.0,2.101973
0.0,2.186094
0.0,2.63524
0.0,2.261349
0.0,3.229455
1.0,0.389455
1.0,3.007202
1.0,3.272461
1.0,11.647469
1.0,16.41457
1.0,6.315942
1.0,3.627308
1.0,3.918313
2.0,1.510429
2.0,2.666963
2.0,2.464095
2.0,2.667402
2.0,5.393827
2.0,3.418545
2.0,10.342196
2.0,8.032567
3.0,15.370334
3.0,13.141367
3.0,3.767268
3.0,2.991655
3.0,3.179044
3.0,1.498778
3.0,4.509303
3.0,3.004708
4.0,4.035175
4.0,6.042117
4.0,7.052648
4.0,7.07254
4.0,6.984514
4.0,9.311444
4.0,4.404053
4.0,2.141639
5.0,1.635722
5.0,0.885786
5.0,2.057592
5.0,2.722986
5.0,2.127341
5.0,3.350456
5.0,7.176918
5.0,8.872617
5.0,5.79257
6.0,9.372492
6.0,9.971004
6.0,1.247053
6.0,3.410248
6.0,3.314641
6.0,4.875906
6.0,4.43176
6.0,3.606537
7.0,3.848135
7.0,5.070856
7.0,11.152911
7.0,12.495078
7.0,6.023416
7.0,6.492324
7.0,5.955467
7.0,1.237601
8.0,1.149387
8.0,2.822468
8.0,2.254242
8.0,0.780724
8.0,1.183063
8.0,3.521334
8.0,5.148308
8.0,10.038699
9.0,11.201127
9.0,2.702063
9.0,2.223532
9.0,1.619229
9.0,1.715815
9.0,1.322348
9.0,1.952169
9.0,1.687863
10.0,1.26526
10.0,1.137233
10.0,2.46866
10.0,5.433923
10.0,10.73117
10.0,8.865136
10.0,1.840782
10.0,2.952729
10.0,1.528432
11.0,2.759542
11.0,2.246141
11.0,2.138476
11.0,3.266338
11.0,3.180378
11.0,1.509529
11.0,1.2086
11.0,6.876641
12.0,9.885315
12.0,5.825393
12.0,2.542358
12.0,2.581863
12.0,2.108497
12.0,3.620976
12.0,3.860933
12.0,2.662747
13.0,4.188081
13.0,1.968931
13.0,2.561337
13.0,2.012375
13.0,7.944587
13.0,7.34147
13.0,0.8011
13.0,1.333004
14.0,2.833172
14.0,2.068232
14.0,3.552501
14.0,3.891277
14.0,2.726431
14.0,4.786159
14.0,4.588662
14.0,4.079947
15.0,2.78306
15.0,7.008379
15.0,3.697063
15.0,1.94882
15.0,0.322623
15.0,0.707274
15.0,2.060696
15.0,2.058254
15.0,3.894012
16.0,3.519459
16.0,5.260796
16.0,6.336141
16.0,4.337082
16.0,3.310133
16.0,4.997447
16.0,2.912722
16.0,1.569141
17.0,0.701907
17.0,1.128621
17.0,2.091635
17.0,0.943772
17.0,2.580524
17.0,3.044296
17.0,5.134869
17.0,6.086637
18.0,2.744117
18.0,3.341981
18.0,2.07239
18.0,2.442364
18.0,1.828145
18.0,0.610464
18.0,2.241801
18.0,1.540091
19.0,0.218168
19.0,1.336475
